trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.3, 'e': 1.4831197056650174}",20,0,-92.51367028436323,"{0: 10, 1: 7, 2: 2, 3: 0, 4: 1}",0
186,False,"{'a': 0.3, 'e': 1.4829362506302315}",25,0,-71.95705439754423,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",1
187,False,"{'a': 0.3, 'e': 1.4827518126592767}",25,0,-111.65624208974617,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
188,False,"{'a': 0.3, 'e': 1.4825663919365915}",25,10,-62.3910812550626,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
189,False,"{'a': 0.3, 'e': 1.482379988647596}",20,6,-68.57724654310657,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
190,False,"{'a': 0.3, 'e': 1.4821926029786936}",25,0,-163.52877253422218,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
191,False,"{'a': 0.3, 'e': 1.4820042351172704}",20,0,-147.45013874763973,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
192,False,"{'a': 0.3, 'e': 1.4818148852516937}",25,0,-70.20019629765976,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
193,False,"{'a': 0.3, 'e': 1.4816245535713135}",30,0,-125.2165373400755,"{0: 18, 1: 5, 2: 4, 3: 2, 4: 1}",0
194,False,"{'a': 0.3, 'e': 1.4814332402664618}",20,0,-134.12167522790972,"{0: 10, 1: 1, 2: 6, 3: 2, 4: 1}",0
195,False,"{'a': 0.3, 'e': 1.4812409455284512}",25,0,-187.82023551882602,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
196,False,"{'a': 0.3, 'e': 1.4810476695495773}",30,0,-320.68928628192646,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 6}",0
197,False,"{'a': 0.3, 'e': 1.4808534125231154}",25,0,-216.63267496145383,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
198,False,"{'a': 0.3, 'e': 1.4806581746433225}",25,0,-246.8133789111778,"{0: 12, 1: 2, 2: 5, 3: 2, 4: 4}",0
199,False,"{'a': 0.3, 'e': 1.480461956105437}",25,9,-193.65462424175888,"{0: 5, 1: 1, 2: 6, 3: 1, 4: 3}",1
200,False,"{'a': 0.3, 'e': 1.480264757105677}",20,0,-48.53557579179819,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
201,False,"{'a': 0.3, 'e': 1.4800665778412416}",25,0,-70.34110149489398,"{0: 15, 1: 6, 2: 2, 3: 2, 4: 0}",0
202,False,"{'a': 0.3, 'e': 1.47986741851031}",35,10,-65.39121627611247,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",1
203,False,"{'a': 0.3, 'e': 1.4796672793120416}",20,0,-193.96987353477115,"{0: 9, 1: 5, 2: 2, 3: 0, 4: 4}",0
204,False,"{'a': 0.3, 'e': 1.4794661604465755}",20,0,-216.17730193562798,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 4}",0
205,False,"{'a': 0.3, 'e': 1.4792640621150306}",25,0,-125.92507676648123,"{0: 14, 1: 2, 2: 7, 3: 1, 4: 1}",0
206,False,"{'a': 0.3, 'e': 1.479060984519505}",25,0,-207.58984059566296,"{0: 15, 1: 1, 2: 2, 3: 4, 4: 3}",0
207,False,"{'a': 0.3, 'e': 1.4788569278630765}",20,0,-150.96467366962239,"{0: 9, 1: 3, 2: 4, 3: 3, 4: 1}",0
208,False,"{'a': 0.3, 'e': 1.478651892349802}",20,0,-116.19204580729516,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
209,False,"{'a': 0.3, 'e': 1.4784458781847165}",20,0,-83.93464824964886,"{0: 12, 1: 5, 2: 1, 3: 1, 4: 1}",0
210,False,"{'a': 0.3, 'e': 1.4782388855738344}",20,0,-73.03263295694732,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
211,False,"{'a': 0.3, 'e': 1.4780309147241484}",25,0,-242.86986977497966,"{0: 9, 1: 6, 2: 6, 3: 0, 4: 4}",0
212,False,"{'a': 0.3, 'e': 1.477821965843629}",20,0,-223.99929621007465,"{0: 8, 1: 0, 2: 7, 3: 2, 4: 3}",0
213,False,"{'a': 0.3, 'e': 1.477612039141225}",30,0,-79.48979501157325,"{0: 18, 1: 5, 2: 7, 3: 0, 4: 0}",0
214,False,"{'a': 0.3, 'e': 1.4774011348268636}",25,0,-76.61664582106931,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
215,False,"{'a': 0.3, 'e': 1.4771892531114488}",25,0,-137.55186705437538,"{0: 13, 1: 4, 2: 5, 3: 2, 4: 1}",0
216,False,"{'a': 0.3, 'e': 1.4769763942068623}",25,0,-177.51111989686854,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
217,False,"{'a': 0.3, 'e': 1.4767625583259631}",25,0,-105.0469000715177,"{0: 13, 1: 3, 2: 8, 3: 1, 4: 0}",0
218,False,"{'a': 0.3, 'e': 1.4765477456825868}",20,0,-102.58535712054638,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
219,False,"{'a': 0.3, 'e': 1.4763319564915465}",20,0,-150.87788478089277,"{0: 9, 1: 4, 2: 4, 3: 1, 4: 2}",0
220,False,"{'a': 0.3, 'e': 1.4761151909686308}",20,0,-144.4211021290064,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
221,False,"{'a': 0.3, 'e': 1.4758974493306054}",30,0,-196.18445064394052,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 4}",0
222,False,"{'a': 0.3, 'e': 1.4756787317952123}",20,0,-170.42350769661792,"{0: 12, 1: 1, 2: 2, 3: 2, 4: 3}",0
223,False,"{'a': 0.3, 'e': 1.4754590385811683}",25,0,-132.06883047518963,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
224,False,"{'a': 0.3, 'e': 1.4752383699081673}",20,10,14.270872555422198,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.3, 'e': 1.4750167259968778}",20,0,-183.59654266767046,"{0: 6, 1: 1, 2: 10, 3: 2, 4: 1}",0
226,False,"{'a': 0.3, 'e': 1.4747941070689432}",25,0,-172.63532090526772,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
227,False,"{'a': 0.3, 'e': 1.474570513346983}",20,0,-135.05810563681118,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
228,False,"{'a': 0.3, 'e': 1.4743459450545906}",25,0,-9.725886296010405,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
229,False,"{'a': 0.3, 'e': 1.4741204024163344}",30,0,-113.39709996638142,"{0: 15, 1: 6, 2: 8, 3: 1, 4: 0}",0
230,False,"{'a': 0.3, 'e': 1.4738938856577568}",20,0,-118.43778330699382,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
231,False,"{'a': 0.3, 'e': 1.4736663950053748}",20,0,-154.9940419929119,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
232,False,"{'a': 0.3, 'e': 1.473437930686679}",25,0,-82.42260808134813,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
233,False,"{'a': 0.3, 'e': 1.4732084929301337}",25,0,-192.47303286065292,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
234,False,"{'a': 0.3, 'e': 1.4729780819651763}",25,0,-159.83798396881758,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
235,False,"{'a': 0.3, 'e': 1.4727466980222181}",20,1,-122.55070955647412,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 2}",1
236,False,"{'a': 0.3, 'e': 1.472514341332643}",20,0,-48.07232022003987,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
237,False,"{'a': 0.3, 'e': 1.4722810121288075}",20,0,-140.69941450117787,"{0: 11, 1: 4, 2: 1, 3: 2, 4: 2}",0
238,False,"{'a': 0.3, 'e': 1.4720467106440411}",25,0,-115.97199688659784,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
239,False,"{'a': 0.3, 'e': 1.471811437112645}",20,0,-70.164480866029,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
240,False,"{'a': 0.3, 'e': 1.4715751917698927}",20,0,-102.99094070454534,"{0: 11, 1: 6, 2: 1, 3: 0, 4: 2}",0
241,False,"{'a': 0.3, 'e': 1.4713379748520294}",35,0,-140.8420364451635,"{0: 21, 1: 7, 2: 5, 3: 0, 4: 2}",0
242,False,"{'a': 0.3, 'e': 1.4710997865962727}",20,0,-71.29205352405886,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
243,False,"{'a': 0.3, 'e': 1.47086062724081}",25,0,-116.67366157158436,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
244,False,"{'a': 0.3, 'e': 1.4706204970248011}",20,0,-75.16258596263674,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
245,False,"{'a': 0.3, 'e': 1.4703793961883758}",20,0,-238.76996002335557,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 5}",0
246,False,"{'a': 0.3, 'e': 1.4701373249726353}",25,0,-82.13585261709127,"{0: 13, 1: 6, 2: 5, 3: 1, 4: 0}",0
247,False,"{'a': 0.3, 'e': 1.469894283619651}",30,0,-74.21498831451035,"{0: 19, 1: 2, 2: 9, 3: 0, 4: 0}",0
248,False,"{'a': 0.3, 'e': 1.4696502723724634}",30,0,-173.5477535494152,"{0: 15, 1: 5, 2: 7, 3: 1, 4: 2}",0
249,False,"{'a': 0.3, 'e': 1.4694052914750846}",20,0,-99.33120100689668,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
250,False,"{'a': 0.3, 'e': 1.4691593411724948}",20,0,-85.55355173949567,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
251,False,"{'a': 0.3, 'e': 1.4689124217106446}",20,7,1.9775068326357537,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.3, 'e': 1.4686645333364536}",20,0,-108.26886646662818,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
253,False,"{'a': 0.3, 'e': 1.46841567629781}",30,0,-152.23591584267413,"{0: 19, 1: 0, 2: 9, 3: 0, 4: 2}",0
254,False,"{'a': 0.3, 'e': 1.4681658508435709}",25,0,-166.77749305141862,"{0: 11, 1: 5, 2: 7, 3: 0, 4: 2}",0
255,False,"{'a': 0.3, 'e': 1.4679150572235615}",20,0,-123.58777212119841,"{0: 6, 1: 7, 2: 4, 3: 3, 4: 0}",0
256,False,"{'a': 0.3, 'e': 1.4676632956885756}",20,0,-64.43982991724859,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
257,False,"{'a': 0.3, 'e': 1.4674105664903747}",30,0,-141.9738386243894,"{0: 16, 1: 5, 2: 7, 3: 1, 4: 1}",0
258,False,"{'a': 0.3, 'e': 1.4671568698816877}",30,12,-118.84852209619528,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 2}",1
259,False,"{'a': 0.3, 'e': 1.4669022061162116}",25,0,-205.50323434553582,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
260,False,"{'a': 0.3, 'e': 1.4666465754486098}",25,0,-197.8648130002576,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
261,False,"{'a': 0.3, 'e': 1.4663899781345133}",25,0,-108.76417395127451,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
262,False,"{'a': 0.3, 'e': 1.466132414430519}",30,0,-173.8154714840969,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
263,False,"{'a': 0.3, 'e': 1.465873884594191}",30,0,-142.50313615998812,"{0: 17, 1: 5, 2: 6, 3: 0, 4: 2}",0
264,False,"{'a': 0.3, 'e': 1.4656143888840587}",20,0,-133.4754547223419,"{0: 11, 1: 1, 2: 4, 3: 3, 4: 1}",0
265,False,"{'a': 0.3, 'e': 1.465353927559618}",20,0,-66.55882662882459,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
266,False,"{'a': 0.3, 'e': 1.4650925008813303}",20,0,-131.08047822394178,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
267,False,"{'a': 0.3, 'e': 1.464830109110622}",25,0,-112.69677501989807,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
268,False,"{'a': 0.3, 'e': 1.464566752509885}",25,0,-125.78008378986698,"{0: 11, 1: 9, 2: 3, 3: 1, 4: 1}",0
269,False,"{'a': 0.3, 'e': 1.464302431342476}",20,0,-193.07302606401635,"{0: 9, 1: 6, 2: 1, 3: 0, 4: 4}",0
270,False,"{'a': 0.3, 'e': 1.464037145872716}",20,0,-69.56594746622244,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
271,False,"{'a': 0.3, 'e': 1.4637708963658906}",25,0,-108.19831692670861,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
272,False,"{'a': 0.3, 'e': 1.4635036830882489}",30,0,-115.84946790424246,"{0: 18, 1: 4, 2: 6, 3: 1, 4: 1}",0
273,False,"{'a': 0.3, 'e': 1.4632355063070044}",20,0,-62.25079887097927,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
274,False,"{'a': 0.3, 'e': 1.462966366290334}",25,0,-74.01236833140779,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
275,False,"{'a': 0.3, 'e': 1.4626962633073775}",25,0,-200.77330076574577,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
276,False,"{'a': 0.3, 'e': 1.4624251976282379}",20,0,-28.460867091787303,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
277,False,"{'a': 0.3, 'e': 1.462153169523981}",30,0,-195.75338535390875,"{0: 15, 1: 5, 2: 7, 3: 0, 4: 3}",0
278,False,"{'a': 0.3, 'e': 1.4618801792666347}",30,0,-177.5604019718972,"{0: 17, 1: 5, 2: 5, 3: 0, 4: 3}",0
279,False,"{'a': 0.3, 'e': 1.461606227129189}",20,0,-273.7686854621377,"{0: 8, 1: 1, 2: 4, 3: 2, 4: 5}",0
280,False,"{'a': 0.3, 'e': 1.4613313133855965}",25,0,-208.30211037494712,"{0: 11, 1: 5, 2: 5, 3: 1, 4: 3}",0
281,False,"{'a': 0.3, 'e': 1.4610554383107708}",25,0,-206.61307376808156,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
282,False,"{'a': 0.3, 'e': 1.460778602180587}",25,0,-108.83015034231592,"{0: 14, 1: 3, 2: 5, 3: 3, 4: 0}",0
283,False,"{'a': 0.3, 'e': 1.4605008052718809}",25,0,-70.58102517163736,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
284,False,"{'a': 0.3, 'e': 1.4602220478624495}",25,0,-71.2649065121696,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
285,False,"{'a': 0.3, 'e': 1.4599423302310504}",20,0,-66.0557744224088,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
286,False,"{'a': 0.3, 'e': 1.459661652657401}",20,0,-142.69365031310392,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
287,False,"{'a': 0.3, 'e': 1.459380015422179}",35,0,-224.90266205763217,"{0: 18, 1: 4, 2: 9, 3: 1, 4: 3}",1
288,False,"{'a': 0.3, 'e': 1.4590974188070214}",25,0,-119.07197363973604,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
289,False,"{'a': 0.3, 'e': 1.458813863094525}",25,0,-108.65909406449447,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
290,False,"{'a': 0.3, 'e': 1.4585293485682453}",35,0,-232.5028413077201,"{0: 13, 1: 9, 2: 10, 3: 1, 4: 2}",0
291,False,"{'a': 0.3, 'e': 1.4582438755126972}",25,0,-182.37306920583782,"{0: 12, 1: 7, 2: 2, 3: 1, 4: 3}",0
292,False,"{'a': 0.3, 'e': 1.4579574442133532}",25,0,-177.69907765648267,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
293,False,"{'a': 0.3, 'e': 1.4576700549566448}",25,0,-107.14422076201541,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
294,False,"{'a': 0.3, 'e': 1.4573817080299614}",20,0,-130.9980040639582,"{0: 9, 1: 6, 2: 3, 3: 0, 4: 2}",0
295,False,"{'a': 0.3, 'e': 1.4570924037216497}",20,0,-46.53555665982338,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
296,False,"{'a': 0.3, 'e': 1.4568021423210138}",20,0,-71.23174832914954,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
297,False,"{'a': 0.3, 'e': 1.4565109241183156}",25,0,-176.50271041748982,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 3}",0
298,False,"{'a': 0.3, 'e': 1.456218749404773}",25,0,-163.8753622167771,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
299,False,"{'a': 0.3, 'e': 1.4559256184725604}",20,12,-62.64860482862455,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
300,False,"{'a': 0.3, 'e': 1.4556315316148094}",25,0,-61.95493826844647,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
301,False,"{'a': 0.3, 'e': 1.455336489125606}",20,0,-92.11129241564318,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
302,False,"{'a': 0.3, 'e': 1.4550404912999932}",20,0,-172.1466613038649,"{0: 8, 1: 2, 2: 7, 3: 1, 4: 2}",0
303,False,"{'a': 0.3, 'e': 1.4547435384339689}",25,0,-111.24840110090001,"{0: 13, 1: 4, 2: 7, 3: 0, 4: 1}",0
304,False,"{'a': 0.3, 'e': 1.4544456308244855}",30,0,-185.01021116007172,"{0: 15, 1: 8, 2: 4, 3: 0, 4: 3}",0
305,False,"{'a': 0.3, 'e': 1.454146768769451}",25,0,-34.282524989416046,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 0}",0
306,False,"{'a': 0.3, 'e': 1.4538469525677271}",35,0,-327.80836620381353,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 7}",0
307,False,"{'a': 0.3, 'e': 1.4535461825191303}",25,0,-119.27652673269806,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
308,False,"{'a': 0.3, 'e': 1.4532444589244302}",30,0,-153.3638925797497,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
309,False,"{'a': 0.3, 'e': 1.4529417820853507}",20,9,-69.32062444702012,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 1}",1
310,False,"{'a': 0.3, 'e': 1.4526381523045684}",20,0,-44.38482749578122,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
311,False,"{'a': 0.3, 'e': 1.4523335698857134}",20,0,-88.52804043108141,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
312,False,"{'a': 0.3, 'e': 1.4520280351333676}",25,0,-158.19035913501355,"{0: 12, 1: 5, 2: 6, 3: 0, 4: 2}",0
313,False,"{'a': 0.3, 'e': 1.4517215483530665}",20,0,-120.42823439870149,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
314,False,"{'a': 0.3, 'e': 1.4514141098512958}",20,14,-6.7335405032861635,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.3, 'e': 1.4511057199354949}",20,0,-64.31695336563288,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
316,False,"{'a': 0.3, 'e': 1.4507963789140532}",20,0,-137.42133682434172,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
317,False,"{'a': 0.3, 'e': 1.4504860870963119}",25,0,-201.3790657487236,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
318,False,"{'a': 0.3, 'e': 1.4501748447925626}",30,0,-172.28382285365336,"{0: 14, 1: 3, 2: 9, 3: 4, 4: 0}",0
319,False,"{'a': 0.3, 'e': 1.4498626523140477}",25,7,-34.63410020200963,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
320,False,"{'a': 0.3, 'e': 1.4495495099729596}",20,0,-115.16094848108841,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
321,False,"{'a': 0.3, 'e': 1.449235418082441}",20,0,-86.57025135549446,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
322,False,"{'a': 0.3, 'e': 1.448920376956583}",25,0,-252.32747116306734,"{0: 7, 1: 6, 2: 7, 3: 2, 4: 3}",0
323,False,"{'a': 0.3, 'e': 1.4486043869104273}",20,8,-8.006795285616839,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
324,False,"{'a': 0.3, 'e': 1.4482874482599637}",20,0,-131.7192188750507,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
325,False,"{'a': 0.3, 'e': 1.4479695613221308}",20,0,-70.80826451278793,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
326,False,"{'a': 0.3, 'e': 1.4476507264148157}",25,0,-113.17315789801533,"{0: 15, 1: 0, 2: 8, 3: 2, 4: 0}",0
327,False,"{'a': 0.3, 'e': 1.4473309438568531}",20,0,-133.3658499381752,"{0: 8, 1: 2, 2: 8, 3: 1, 4: 1}",0
328,False,"{'a': 0.3, 'e': 1.4470102139680256}",30,0,-180.5264657895655,"{0: 14, 1: 6, 2: 8, 3: 0, 4: 2}",0
329,False,"{'a': 0.3, 'e': 1.446688537069063}",20,0,-111.5314016712729,"{0: 10, 1: 2, 2: 5, 3: 3, 4: 0}",0
330,False,"{'a': 0.3, 'e': 1.4463659134816425}",20,0,-191.61969787671956,"{0: 8, 1: 2, 2: 7, 3: 0, 4: 3}",0
331,False,"{'a': 0.3, 'e': 1.446042343528387}",20,0,-188.13511420239067,"{0: 7, 1: 5, 2: 5, 3: 0, 4: 3}",0
332,False,"{'a': 0.3, 'e': 1.4457178275328668}",20,0,-122.83439574755475,"{0: 12, 1: 1, 2: 3, 3: 3, 4: 1}",0
333,False,"{'a': 0.3, 'e': 1.4453923658195982}",20,0,-93.24979831444118,"{0: 11, 1: 3, 2: 3, 3: 3, 4: 0}",0
334,False,"{'a': 0.3, 'e': 1.4450659587140424}",25,9,-31.59321958825822,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 0}",1
335,False,"{'a': 0.3, 'e': 1.4447386065426064}",25,0,-194.00428440161537,"{0: 10, 1: 4, 2: 7, 3: 2, 4: 2}",0
336,False,"{'a': 0.3, 'e': 1.444410309632643}",25,0,-204.2542348319072,"{0: 12, 1: 7, 2: 2, 3: 0, 4: 4}",0
337,False,"{'a': 0.3, 'e': 1.4440810683124485}",20,5,-73.56650516374933,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
338,False,"{'a': 0.3, 'e': 1.4437508829112642}",35,0,-264.8717133357189,"{0: 19, 1: 4, 2: 5, 3: 3, 4: 4}",0
339,False,"{'a': 0.3, 'e': 1.443419753759276}",20,0,-349.3844981821168,"{0: 5, 1: 3, 2: 4, 3: 1, 4: 7}",0
340,False,"{'a': 0.3, 'e': 1.4430876811876123}",20,0,-163.3005210423615,"{0: 7, 1: 4, 2: 7, 3: 0, 4: 2}",0
341,False,"{'a': 0.3, 'e': 1.442754665528346}",35,0,-264.17048375886435,"{0: 18, 1: 3, 2: 9, 3: 1, 4: 4}",0
342,False,"{'a': 0.3, 'e': 1.442420707114493}",25,0,-147.7649245727748,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
343,False,"{'a': 0.3, 'e': 1.4420858062800113}",25,0,-155.4724693096084,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
344,False,"{'a': 0.3, 'e': 1.4417499633598019}",20,0,-53.823090106191714,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
345,False,"{'a': 0.3, 'e': 1.4414131786897075}",30,0,-98.34449619836845,"{0: 21, 1: 1, 2: 5, 3: 3, 4: 0}",0
346,False,"{'a': 0.3, 'e': 1.441075452606513}",20,0,-135.20989454391733,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
347,False,"{'a': 0.3, 'e': 1.4407367854479443}",20,0,-119.52103694984972,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
348,False,"{'a': 0.3, 'e': 1.4403971775526685}",25,0,-109.36270877465581,"{0: 12, 1: 3, 2: 9, 3: 1, 4: 0}",0
349,False,"{'a': 0.3, 'e': 1.4400566292602934}",25,0,-71.71969921413319,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
350,False,"{'a': 0.3, 'e': 1.4397151409113675}",30,0,-133.38194509745088,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
351,False,"{'a': 0.3, 'e': 1.439372712847379}",30,0,-112.75981911745123,"{0: 15, 1: 6, 2: 8, 3: 1, 4: 0}",0
352,False,"{'a': 0.3, 'e': 1.4390293454107557}",35,0,-239.212954069276,"{0: 17, 1: 5, 2: 9, 3: 1, 4: 3}",0
353,False,"{'a': 0.3, 'e': 1.4386850389448655}",30,0,-204.97541954473297,"{0: 15, 1: 4, 2: 8, 3: 0, 4: 3}",0
354,False,"{'a': 0.3, 'e': 1.4383397937940146}",20,0,-157.02231335166564,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
355,False,"{'a': 0.3, 'e': 1.4379936103034479}",25,0,-156.44816586737417,"{0: 14, 1: 3, 2: 4, 3: 2, 4: 2}",0
356,False,"{'a': 0.3, 'e': 1.4376464888193494}",25,19,6.163179979390666,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.3, 'e': 1.4372984296888398}",25,0,-107.7835042346635,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
358,False,"{'a': 0.3, 'e': 1.4369494332599788}",25,0,-239.5984051646776,"{0: 11, 1: 2, 2: 6, 3: 3, 4: 3}",0
359,False,"{'a': 0.3, 'e': 1.4365994998817628}",25,0,-92.70616015674513,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
360,False,"{'a': 0.3, 'e': 1.4362486299041248}",20,0,-77.63646001688426,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
361,False,"{'a': 0.3, 'e': 1.4358968236779348}",20,0,-167.8049648440745,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
362,False,"{'a': 0.3, 'e': 1.4355440815549994}",20,0,-112.88557094769872,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
363,False,"{'a': 0.3, 'e': 1.4351904038880603}",20,0,-119.30221967753215,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
364,False,"{'a': 0.3, 'e': 1.4348357910307952}",20,8,-98.78188330565243,"{0: 5, 1: 1, 2: 4, 3: 1, 4: 1}",1
365,False,"{'a': 0.3, 'e': 1.4344802433378168}",20,0,-99.62926681720248,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
366,False,"{'a': 0.3, 'e': 1.434123761164673}",25,0,-109.67015110335332,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
367,False,"{'a': 0.3, 'e': 1.4337663448678462}",20,11,6.985042375580247,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.3, 'e': 1.433407994804752}",20,0,-110.6035068674111,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
